participant,handwriting_expert,us,condition,age,forensic_scientist,forensic_specialty,handwriting_reports,confidence,familiarity,feature,est,true
66,Novice,US,US Novice,20,No,NA,0,40,0,CUCH.18.10,50,74.272
66,Novice,US,US Novice,20,No,NA,0,40,0,CUCK.4.3,50,74.789
66,Novice,US,US Novice,20,No,NA,0,40,0,CUCH.28.18,0,76.335
66,Novice,US,US Novice,20,No,NA,0,40,0,PLCE.2.1,100,97.835
66,Novice,US,US Novice,20,No,NA,0,40,0,PLCV.2.1,100,98.698
66,Novice,US,US Novice,20,No,NA,0,40,0,PLCT.2.1,0,98.943
66,Novice,US,US Novice,20,No,NA,0,40,0,PUCA.2.1,100,97.686
66,Novice,US,US Novice,20,No,NA,0,40,0,PUCT.2.1,100,98.293
66,Novice,US,US Novice,20,No,NA,0,40,0,PUCK.2.1,50,98.657
66,Novice,US,US Novice,20,No,NA,0,40,0,CLCi.4.3,50,97.38
66,Novice,US,US Novice,20,No,NA,0,40,0,CLCU.3.2,100,97.468
66,Novice,US,US Novice,20,No,NA,0,40,0,CLCE.2.1,100,99.088
66,Novice,US,US Novice,20,No,NA,0,40,0,CUCH.10.5,45,80.218
66,Novice,US,US Novice,20,No,NA,0,40,0,CUCW.8.7,45,85.151
66,Novice,US,US Novice,20,No,NA,0,40,0,CUCC.3.2,50,94.484
67,Novice,US,US Novice,23,No,NA,0,97,85,PLCW.6.5,96,1.571
67,Novice,US,US Novice,23,No,NA,0,97,85,PLCY.6.A,5,1.971
67,Novice,US,US Novice,23,No,NA,0,97,85,PLCZ.3.2,37,2.1
67,Novice,US,US Novice,23,No,NA,0,97,85,PUCX.4.b,44,1.096
67,Novice,US,US Novice,23,No,NA,0,97,85,PUCC.8.7,82,1.104
67,Novice,US,US Novice,23,No,NA,0,97,85,PUCF.8.7,8,1.132
67,Novice,US,US Novice,23,No,NA,0,97,85,CLCO.6.c,11,1.376
67,Novice,US,US Novice,23,No,NA,0,97,85,CLCG.6.a,66,1.386
67,Novice,US,US Novice,23,No,NA,0,97,85,CLCi.8.d,2,1.595
67,Novice,US,US Novice,23,No,NA,0,97,85,CUCA.1.1,2,1.051
67,Novice,US,US Novice,23,No,NA,0,97,85,CUCA.6.5,68,1.053
67,Novice,US,US Novice,23,No,NA,0,97,85,CUCZ.5.a,0,1.053
67,Novice,US,US Novice,23,No,NA,0,97,85,PLCG.7.b,82,23.57
67,Novice,US,US Novice,23,No,NA,0,97,85,PLCG.5.4,96,26.36
67,Novice,US,US Novice,23,No,NA,0,97,85,PLCA.3.2,52,26.686
67,Novice,US,US Novice,23,No,NA,0,97,85,PUCY.3.2,37,24.6
67,Novice,US,US Novice,23,No,NA,0,97,85,PUCC.2.1,23,24.91
67,Novice,US,US Novice,23,No,NA,0,97,85,PUCG.2.1,8,26.72
67,Novice,US,US Novice,23,No,NA,0,97,85,CLCO.4.a,76,25.459
67,Novice,US,US Novice,23,No,NA,0,97,85,CLCJ.3.2,97,26.127
67,Novice,US,US Novice,23,No,NA,0,97,85,CLCJ.6.5,23,26.127
67,Novice,US,US Novice,23,No,NA,0,97,85,CUCT.15.14,52,24.805
67,Novice,US,US Novice,23,No,NA,0,97,85,CUCB.2.1,83,25.995
67,Novice,US,US Novice,23,No,NA,0,97,85,CUCG.1.2,88,26.123
67,Novice,US,US Novice,23,No,NA,0,97,85,PLCM.6.5,22,48.005
67,Novice,US,US Novice,23,No,NA,0,97,85,PLCD.7.6,77,49.275
67,Novice,US,US Novice,23,No,NA,0,97,85,PLCY.3.2,86,51.38
67,Novice,US,US Novice,23,No,NA,0,97,85,PUCN.6.5,99,49.814
67,Novice,US,US Novice,23,No,NA,0,97,85,PUCB.6.5,44,50.613
67,Novice,US,US Novice,23,No,NA,0,97,85,PUCQ.2.1,8,50.677
67,Novice,US,US Novice,23,No,NA,0,97,85,CLCW.9.8,100,50.46
67,Novice,US,US Novice,23,No,NA,0,97,85,CLCI.5.8,11,50.797
67,Novice,US,US Novice,23,No,NA,0,97,85,CLCF.6.5,100,50.928
67,Novice,US,US Novice,23,No,NA,0,97,85,CUCH.2.1,97,49.272
67,Novice,US,US Novice,23,No,NA,0,97,85,CUCO.2.1,33,49.533
67,Novice,US,US Novice,23,No,NA,0,97,85,CUCJ.9.8,93,51.663
67,Novice,US,US Novice,23,No,NA,0,97,85,PLCN.4.3,93,76.011
67,Novice,US,US Novice,23,No,NA,0,97,85,PLCD.9.8,93,76.285
67,Novice,US,US Novice,23,No,NA,0,97,85,PLCA.2.1,63,79.627
67,Novice,US,US Novice,23,No,NA,0,97,85,PUCG.4.3,88,71.324
67,Novice,US,US Novice,23,No,NA,0,97,85,PUCJ.3.2,65,71.902
67,Novice,US,US Novice,23,No,NA,0,97,85,PUCI.13.2,82,78.272
67,Novice,US,US Novice,23,No,NA,0,97,85,CLCR.2.1,88,76.014
67,Novice,US,US Novice,23,No,NA,0,97,85,CLCF.2.1,98,79.814
67,Novice,US,US Novice,23,No,NA,0,97,85,CLCM.3.2,85,77.892
67,Novice,US,US Novice,23,No,NA,0,97,85,CUCH.18.10,92,74.272
67,Novice,US,US Novice,23,No,NA,0,97,85,CUCK.4.3,96,74.789
67,Novice,US,US Novice,23,No,NA,0,97,85,CUCH.28.18,88,76.335
67,Novice,US,US Novice,23,No,NA,0,97,85,PLCE.2.1,88,97.835
67,Novice,US,US Novice,23,No,NA,0,97,85,PLCV.2.1,100,98.698
67,Novice,US,US Novice,23,No,NA,0,97,85,PLCT.2.1,100,98.943
67,Novice,US,US Novice,23,No,NA,0,97,85,PUCA.2.1,95,97.686
67,Novice,US,US Novice,23,No,NA,0,97,85,PUCT.2.1,100,98.293
67,Novice,US,US Novice,23,No,NA,0,97,85,PUCK.2.1,96,98.657
67,Novice,US,US Novice,23,No,NA,0,97,85,CLCi.4.3,99,97.38
67,Novice,US,US Novice,23,No,NA,0,97,85,CLCU.3.2,92,97.468
67,Novice,US,US Novice,23,No,NA,0,97,85,CLCE.2.1,79,99.088
67,Novice,US,US Novice,23,No,NA,0,97,85,CUCH.10.5,99,80.218
67,Novice,US,US Novice,23,No,NA,0,97,85,CUCW.8.7,66,85.151
67,Novice,US,US Novice,23,No,NA,0,97,85,CUCC.3.2,97,94.484
68,Novice,US,US Novice,21,No,NA,0,50,0,PLCW.6.5,67,1.571
68,Novice,US,US Novice,21,No,NA,0,50,0,PLCY.6.A,80,1.971
68,Novice,US,US Novice,21,No,NA,0,50,0,PLCZ.3.2,100,2.09999999999999
68,Novice,US,US Novice,21,No,NA,0,50,0,PUCX.4.b,75,1.096
68,Novice,US,US Novice,21,No,NA,0,50,0,PUCC.8.7,10,1.104
68,Novice,US,US Novice,21,No,NA,0,50,0,PUCF.8.7,98,1.13200000000001
68,Novice,US,US Novice,21,No,NA,0,50,0,CLCO.6.c,100,1.376
68,Novice,US,US Novice,21,No,NA,0,50,0,CLCG.6.a,62,1.386
68,Novice,US,US Novice,21,No,NA,0,50,0,CLCi.8.d,85,1.595
68,Novice,US,US Novice,21,No,NA,0,50,0,CUCA.1.1,90,1.051
68,Novice,US,US Novice,21,No,NA,0,50,0,CUCA.6.5,20,1.053
68,Novice,US,US Novice,21,No,NA,0,50,0,CUCZ.5.a,20,1.053
68,Novice,US,US Novice,21,No,NA,0,50,0,PLCG.7.b,55,23.57
68,Novice,US,US Novice,21,No,NA,0,50,0,PLCG.5.4,75,26.36
68,Novice,US,US Novice,21,No,NA,0,50,0,PLCA.3.2,60,26.686
68,Novice,US,US Novice,21,No,NA,0,50,0,PUCY.3.2,20,24.6
68,Novice,US,US Novice,21,No,NA,0,50,0,PUCC.2.1,55,24.91
68,Novice,US,US Novice,21,No,NA,0,50,0,PUCG.2.1,55,26.72
68,Novice,US,US Novice,21,No,NA,0,50,0,CLCO.4.a,100,25.459
68,Novice,US,US Novice,21,No,NA,0,50,0,CLCJ.3.2,75,26.127
68,Novice,US,US Novice,21,No,NA,0,50,0,CLCJ.6.5,100,26.127
68,Novice,US,US Novice,21,No,NA,0,50,0,CUCT.15.14,95,24.805
68,Novice,US,US Novice,21,No,NA,0,50,0,CUCB.2.1,50,25.995
68,Novice,US,US Novice,21,No,NA,0,50,0,CUCG.1.2,98,26.123
68,Novice,US,US Novice,21,No,NA,0,50,0,PLCM.6.5,70,48.005
68,Novice,US,US Novice,21,No,NA,0,50,0,PLCD.7.6,55,49.275
68,Novice,US,US Novice,21,No,NA,0,50,0,PLCY.3.2,65,51.38
68,Novice,US,US Novice,21,No,NA,0,50,0,PUCN.6.5,98,49.814
68,Novice,US,US Novice,21,No,NA,0,50,0,PUCB.6.5,100,50.613
68,Novice,US,US Novice,21,No,NA,0,50,0,PUCQ.2.1,25,50.677
68,Novice,US,US Novice,21,No,NA,0,50,0,CLCW.9.8,68,50.46
68,Novice,US,US Novice,21,No,NA,0,50,0,CLCI.5.8,100,50.797
68,Novice,US,US Novice,21,No,NA,0,50,0,CLCF.6.5,65,50.928
68,Novice,US,US Novice,21,No,NA,0,50,0,CUCH.2.1,95,49.272
68,Novice,US,US Novice,21,No,NA,0,50,0,CUCO.2.1,80,49.533
68,Novice,US,US Novice,21,No,NA,0,50,0,CUCJ.9.8,90,51.663
68,Novice,US,US Novice,21,No,NA,0,50,0,PLCN.4.3,45,76.011
68,Novice,US,US Novice,21,No,NA,0,50,0,PLCD.9.8,30,76.285
68,Novice,US,US Novice,21,No,NA,0,50,0,PLCA.2.1,95,79.627
68,Novice,US,US Novice,21,No,NA,0,50,0,PUCG.4.3,62,71.324
68,Novice,US,US Novice,21,No,NA,0,50,0,PUCJ.3.2,78,71.902
68,Novice,US,US Novice,21,No,NA,0,50,0,PUCI.13.2,55,78.272
68,Novice,US,US Novice,21,No,NA,0,50,0,CLCR.2.1,88,76.014
68,Novice,US,US Novice,21,No,NA,0,50,0,CLCF.2.1,90,79.814
68,Novice,US,US Novice,21,No,NA,0,50,0,CLCM.3.2,98,77.892
68,Novice,US,US Novice,21,No,NA,0,50,0,CUCH.18.10,65,74.272
68,Novice,US,US Novice,21,No,NA,0,50,0,CUCK.4.3,80,74.789
68,Novice,US,US Novice,21,No,NA,0,50,0,CUCH.28.18,60,76.335
68,Novice,US,US Novice,21,No,NA,0,50,0,PLCE.2.1,100,97.835
68,Novice,US,US Novice,21,No,NA,0,50,0,PLCV.2.1,50,98.698
68,Novice,US,US Novice,21,No,NA,0,50,0,PLCT.2.1,100,98.943
68,Novice,US,US Novice,21,No,NA,0,50,0,PUCA.2.1,98,97.686
68,Novice,US,US Novice,21,No,NA,0,50,0,PUCT.2.1,100,98.293
68,Novice,US,US Novice,21,No,NA,0,50,0,PUCK.2.1,98,98.657
68,Novice,US,US Novice,21,No,NA,0,50,0,CLCi.4.3,25,97.38
68,Novice,US,US Novice,21,No,NA,0,50,0,CLCU.3.2,90,97.468
68,Novice,US,US Novice,21,No,NA,0,50,0,CLCE.2.1,100,99.088
68,Novice,US,US Novice,21,No,NA,0,50,0,CUCH.10.5,80,80.218
68,Novice,US,US Novice,21,No,NA,0,50,0,CUCW.8.7,55,85.151
68,Novice,US,US Novice,21,No,NA,0,50,0,CUCC.3.2,60,94.484
69,Novice,US,US Novice,23,No,NA,0,0.5,0.54,PLCW.6.5,0,1.571
69,Novice,US,US Novice,23,No,NA,0,0.5,0.54,PLCY.6.A,0.74,1.971
69,Novice,US,US Novice,23,No,NA,0,0.5,0.54,PLCZ.3.2,0.7,2.1
69,Novice,US,US Novice,23,No,NA,0,0.5,0.54,PUCX.4.b,0,1.096
69,Novice,US,US Novice,23,No,NA,0,0.5,0.54,PUCC.8.7,0.75,1.104
69,Novice,US,US Novice,23,No,NA,0,0.5,0.54,PUCF.8.7,0,1.132
69,Novice,US,US Novice,23,No,NA,0,0.5,0.54,CLCO.6.c,0,1.376
69,Novice,US,US Novice,23,No,NA,0,0.5,0.54,CLCG.6.a,0.9,1.386
69,Novice,US,US Novice,23,No,NA,0,0.5,0.54,CLCi.8.d,0,1.595
69,Novice,US,US Novice,23,No,NA,0,0.5,0.54,CUCA.1.1,0.15,1.051
69,Novice,US,US Novice,23,No,NA,0,0.5,0.54,CUCA.6.5,0.35,1.053
69,Novice,US,US Novice,23,No,NA,0,0.5,0.54,CUCZ.5.a,0.68,1.053
69,Novice,US,US Novice,23,No,NA,0,0.5,0.54,PLCG.7.b,100,23.57
69,Novice,US,US Novice,23,No,NA,0,0.5,0.54,PLCG.5.4,0.85,26.36
69,Novice,US,US Novice,23,No,NA,0,0.5,0.54,PLCA.3.2,0.4,26.686
69,Novice,US,US Novice,23,No,NA,0,0.5,0.54,PUCY.3.2,0.1,24.6
69,Novice,US,US Novice,23,No,NA,0,0.5,0.54,PUCC.2.1,0.76,24.91
69,Novice,US,US Novice,23,No,NA,0,0.5,0.54,PUCG.2.1,0.1,26.72
69,Novice,US,US Novice,23,No,NA,0,0.5,0.54,CLCO.4.a,0.5,25.459
69,Novice,US,US Novice,23,No,NA,0,0.5,0.54,CLCJ.3.2,0,26.127
69,Novice,US,US Novice,23,No,NA,0,0.5,0.54,CLCJ.6.5,0,26.127
69,Novice,US,US Novice,23,No,NA,0,0.5,0.54,CUCT.15.14,0.2,24.805
69,Novice,US,US Novice,23,No,NA,0,0.5,0.54,CUCB.2.1,0.67,25.995
69,Novice,US,US Novice,23,No,NA,0,0.5,0.54,CUCG.1.2,0.5,26.123
69,Novice,US,US Novice,23,No,NA,0,0.5,0.54,PLCM.6.5,0.25,48.005
69,Novice,US,US Novice,23,No,NA,0,0.5,0.54,PLCD.7.6,0.02,49.275
69,Novice,US,US Novice,23,No,NA,0,0.5,0.54,PLCY.3.2,0.26,51.38
69,Novice,US,US Novice,23,No,NA,0,0.5,0.54,PUCN.6.5,0.15,49.814
69,Novice,US,US Novice,23,No,NA,0,0.5,0.54,PUCB.6.5,0.5,50.613
69,Novice,US,US Novice,23,No,NA,0,0.5,0.54,PUCQ.2.1,0.09,50.677
69,Novice,US,US Novice,23,No,NA,0,0.5,0.54,CLCW.9.8,0.74,50.46
69,Novice,US,US Novice,23,No,NA,0,0.5,0.54,CLCI.5.8,0.75,50.797
69,Novice,US,US Novice,23,No,NA,0,0.5,0.54,CLCF.6.5,0.5,50.928
69,Novice,US,US Novice,23,No,NA,0,0.5,0.54,CUCH.2.1,0.15,49.272
69,Novice,US,US Novice,23,No,NA,0,0.5,0.54,CUCO.2.1,0.45,49.533
69,Novice,US,US Novice,23,No,NA,0,0.5,0.54,CUCJ.9.8,0.15,51.663
69,Novice,US,US Novice,23,No,NA,0,0.5,0.54,PLCN.4.3,0.87,76.011
69,Novice,US,US Novice,23,No,NA,0,0.5,0.54,PLCD.9.8,100,76.285
69,Novice,US,US Novice,23,No,NA,0,0.5,0.54,PLCA.2.1,0.08,79.627
69,Novice,US,US Novice,23,No,NA,0,0.5,0.54,PUCG.4.3,0.43,71.324
69,Novice,US,US Novice,23,No,NA,0,0.5,0.54,PUCJ.3.2,0.67,71.902
69,Novice,US,US Novice,23,No,NA,0,0.5,0.54,PUCI.13.2,0.5,78.272
69,Novice,US,US Novice,23,No,NA,0,0.5,0.54,CLCR.2.1,0.2,76.014
69,Novice,US,US Novice,23,No,NA,0,0.5,0.54,CLCF.2.1,0.45,79.814
69,Novice,US,US Novice,23,No,NA,0,0.5,0.54,CLCM.3.2,100,77.892
69,Novice,US,US Novice,23,No,NA,0,0.5,0.54,CUCH.18.10,0.78,74.272
69,Novice,US,US Novice,23,No,NA,0,0.5,0.54,CUCK.4.3,0.35,74.789
69,Novice,US,US Novice,23,No,NA,0,0.5,0.54,CUCH.28.18,0.85,76.335
69,Novice,US,US Novice,23,No,NA,0,0.5,0.54,PLCE.2.1,0.87,97.835
69,Novice,US,US Novice,23,No,NA,0,0.5,0.54,PLCV.2.1,0.58,98.698
69,Novice,US,US Novice,23,No,NA,0,0.5,0.54,PLCT.2.1,0.1,98.943
69,Novice,US,US Novice,23,No,NA,0,0.5,0.54,PUCA.2.1,0.25,97.686
69,Novice,US,US Novice,23,No,NA,0,0.5,0.54,PUCT.2.1,0.28,98.293
69,Novice,US,US Novice,23,No,NA,0,0.5,0.54,PUCK.2.1,0.64,98.657
69,Novice,US,US Novice,23,No,NA,0,0.5,0.54,CLCi.4.3,0.89,97.38
69,Novice,US,US Novice,23,No,NA,0,0.5,0.54,CLCU.3.2,0.45,97.468
69,Novice,US,US Novice,23,No,NA,0,0.5,0.54,CLCE.2.1,0.15,99.088
69,Novice,US,US Novice,23,No,NA,0,0.5,0.54,CUCH.10.5,0.75,80.218
69,Novice,US,US Novice,23,No,NA,0,0.5,0.54,CUCW.8.7,0.65,85.151
69,Novice,US,US Novice,23,No,NA,0,0.5,0.54,CUCC.3.2,100,94.484
70,Novice,US,US Novice,20,No,NA,0,50,50,PLCW.6.5,90,1.571
70,Novice,US,US Novice,20,No,NA,0,50,50,PLCY.6.A,70,1.971
70,Novice,US,US Novice,20,No,NA,0,50,50,PLCZ.3.2,19,2.1
70,Novice,US,US Novice,20,No,NA,0,50,50,PUCX.4.b,82,1.096
70,Novice,US,US Novice,20,No,NA,0,50,50,PUCC.8.7,20,1.104
70,Novice,US,US Novice,20,No,NA,0,50,50,PUCF.8.7,67,1.13200000000001
70,Novice,US,US Novice,20,No,NA,0,50,50,CLCO.6.c,0,1.376
70,Novice,US,US Novice,20,No,NA,0,50,50,CLCG.6.a,40,1.386
70,Novice,US,US Novice,20,No,NA,0,50,50,CLCi.8.d,10,1.595
70,Novice,US,US Novice,20,No,NA,0,50,50,CUCA.1.1,60,1.051
70,Novice,US,US Novice,20,No,NA,0,50,50,CUCA.6.5,20,1.053
70,Novice,US,US Novice,20,No,NA,0,50,50,CUCZ.5.a,10,1.053
70,Novice,US,US Novice,20,No,NA,0,50,50,PLCG.7.b,90,23.57
70,Novice,US,US Novice,20,No,NA,0,50,50,PLCG.5.4,89,26.36
70,Novice,US,US Novice,20,No,NA,0,50,50,PLCA.3.2,20,26.686
70,Novice,US,US Novice,20,No,NA,0,50,50,PUCY.3.2,78,24.6
70,Novice,US,US Novice,20,No,NA,0,50,50,PUCC.2.1,30,24.91
70,Novice,US,US Novice,20,No,NA,0,50,50,PUCG.2.1,81,26.72
70,Novice,US,US Novice,20,No,NA,0,50,50,CLCO.4.a,40,25.459
70,Novice,US,US Novice,20,No,NA,0,50,50,CLCJ.3.2,50,26.127
70,Novice,US,US Novice,20,No,NA,0,50,50,CLCJ.6.5,40,26.127
70,Novice,US,US Novice,20,No,NA,0,50,50,CUCT.15.14,98,24.805
70,Novice,US,US Novice,20,No,NA,0,50,50,CUCB.2.1,86,25.995
70,Novice,US,US Novice,20,No,NA,0,50,50,CUCG.1.2,98,26.123
70,Novice,US,US Novice,20,No,NA,0,50,50,PLCM.6.5,50,48.005
70,Novice,US,US Novice,20,No,NA,0,50,50,PLCD.7.6,89,49.275
70,Novice,US,US Novice,20,No,NA,0,50,50,PLCY.3.2,70,51.38
70,Novice,US,US Novice,20,No,NA,0,50,50,PUCN.6.5,20,49.814
70,Novice,US,US Novice,20,No,NA,0,50,50,PUCB.6.5,60,50.613
70,Novice,US,US Novice,20,No,NA,0,50,50,PUCQ.2.1,80,50.677
70,Novice,US,US Novice,20,No,NA,0,50,50,CLCW.9.8,96,50.46
70,Novice,US,US Novice,20,No,NA,0,50,50,CLCI.5.8,50,50.797
70,Novice,US,US Novice,20,No,NA,0,50,50,CLCF.6.5,80,50.928
70,Novice,US,US Novice,20,No,NA,0,50,50,CUCH.2.1,100,49.272
70,Novice,US,US Novice,20,No,NA,0,50,50,CUCO.2.1,30,49.533
70,Novice,US,US Novice,20,No,NA,0,50,50,CUCJ.9.8,60,51.663
70,Novice,US,US Novice,20,No,NA,0,50,50,PLCN.4.3,50,76.011
70,Novice,US,US Novice,20,No,NA,0,50,50,PLCD.9.8,70,76.285
70,Novice,US,US Novice,20,No,NA,0,50,50,PLCA.2.1,50,79.627
70,Novice,US,US Novice,20,No,NA,0,50,50,PUCG.4.3,100,71.324
70,Novice,US,US Novice,20,No,NA,0,50,50,PUCJ.3.2,50,71.902
70,Novice,US,US Novice,20,No,NA,0,50,50,PUCI.13.2,70,78.272
70,Novice,US,US Novice,20,No,NA,0,50,50,CLCR.2.1,60,76.014
70,Novice,US,US Novice,20,No,NA,0,50,50,CLCF.2.1,50,79.814
70,Novice,US,US Novice,20,No,NA,0,50,50,CLCM.3.2,73,77.892
70,Novice,US,US Novice,20,No,NA,0,50,50,CUCH.18.10,50,74.272
70,Novice,US,US Novice,20,No,NA,0,50,50,CUCK.4.3,50,74.789
70,Novice,US,US Novice,20,No,NA,0,50,50,CUCH.28.18,20,76.335
70,Novice,US,US Novice,20,No,NA,0,50,50,PLCE.2.1,100,97.835
70,Novice,US,US Novice,20,No,NA,0,50,50,PLCV.2.1,100,98.698
70,Novice,US,US Novice,20,No,NA,0,50,50,PLCT.2.1,70,98.943
70,Novice,US,US Novice,20,No,NA,0,50,50,PUCA.2.1,60,97.686
70,Novice,US,US Novice,20,No,NA,0,50,50,PUCT.2.1,89,98.293
70,Novice,US,US Novice,20,No,NA,0,50,50,PUCK.2.1,100,98.657
70,Novice,US,US Novice,20,No,NA,0,50,50,CLCi.4.3,70,97.38
70,Novice,US,US Novice,20,No,NA,0,50,50,CLCU.3.2,100,97.468
70,Novice,US,US Novice,20,No,NA,0,50,50,CLCE.2.1,96,99.088
70,Novice,US,US Novice,20,No,NA,0,50,50,CUCH.10.5,50,80.218
70,Novice,US,US Novice,20,No,NA,0,50,50,CUCW.8.7,50,85.151
70,Novice,US,US Novice,20,No,NA,0,50,50,CUCC.3.2,0,94.484
71,Novice,US,US Novice,53,Yes,Image comparison,0,99,50,PLCW.6.5,50,1.571
71,Novice,US,US Novice,53,Yes,Image comparison,0,99,50,PLCY.6.A,65,1.971
71,Novice,US,US Novice,53,Yes,Image comparison,0,99,50,PLCZ.3.2,30,2.1
71,Novice,US,US Novice,53,Yes,Image comparison,0,99,50,PUCX.4.b,40,1.096
71,Novice,US,US Novice,53,Yes,Image comparison,0,99,50,PUCC.8.7,10,1.104
71,Novice,US,US Novice,53,Yes,Image comparison,0,99,50,PUCF.8.7,10,1.132
71,Novice,US,US Novice,53,Yes,Image comparison,0,99,50,CLCO.6.c,0,1.376
71,Novice,US,US Novice,53,Yes,Image comparison,0,99,50,CLCG.6.a,90,1.386
71,Novice,US,US Novice,53,Yes,Image comparison,0,99,50,CLCi.8.d,0,1.595
71,Novice,US,US Novice,53,Yes,Image comparison,0,99,50,CUCA.1.1,0,1.051
71,Novice,US,US Novice,53,Yes,Image comparison,0,99,50,CUCA.6.5,12,1.053
71,Novice,US,US Novice,53,Yes,Image comparison,0,99,50,CUCZ.5.a,0,1.053
71,Novice,US,US Novice,53,Yes,Image comparison,0,99,50,PLCG.7.b,75,23.57
71,Novice,US,US Novice,53,Yes,Image comparison,0,99,50,PLCG.5.4,60,26.36
71,Novice,US,US Novice,53,Yes,Image comparison,0,99,50,PLCA.3.2,98,26.686
71,Novice,US,US Novice,53,Yes,Image comparison,0,99,50,PUCY.3.2,75,24.6
71,Novice,US,US Novice,53,Yes,Image comparison,0,99,50,PUCC.2.1,65,24.91
71,Novice,US,US Novice,53,Yes,Image comparison,0,99,50,PUCG.2.1,40,26.72
71,Novice,US,US Novice,53,Yes,Image comparison,0,99,50,CLCO.4.a,50,25.459
71,Novice,US,US Novice,53,Yes,Image comparison,0,99,50,CLCJ.3.2,20,26.127
71,Novice,US,US Novice,53,Yes,Image comparison,0,99,50,CLCJ.6.5,2,26.127
71,Novice,US,US Novice,53,Yes,Image comparison,0,99,50,CUCT.15.14,20,24.805
71,Novice,US,US Novice,53,Yes,Image comparison,0,99,50,CUCB.2.1,50,25.995
71,Novice,US,US Novice,53,Yes,Image comparison,0,99,50,CUCG.1.2,65,26.123
71,Novice,US,US Novice,53,Yes,Image comparison,0,99,50,PLCM.6.5,99,48.005
71,Novice,US,US Novice,53,Yes,Image comparison,0,99,50,PLCD.7.6,46,49.275
71,Novice,US,US Novice,53,Yes,Image comparison,0,99,50,PLCY.3.2,96,51.38
71,Novice,US,US Novice,53,Yes,Image comparison,0,99,50,PUCN.6.5,35,49.814
71,Novice,US,US Novice,53,Yes,Image comparison,0,99,50,PUCB.6.5,30,50.613
71,Novice,US,US Novice,53,Yes,Image comparison,0,99,50,PUCQ.2.1,60,50.677
71,Novice,US,US Novice,53,Yes,Image comparison,0,99,50,CLCW.9.8,45,50.46
71,Novice,US,US Novice,53,Yes,Image comparison,0,99,50,CLCI.5.8,88,50.797
71,Novice,US,US Novice,53,Yes,Image comparison,0,99,50,CLCF.6.5,50,50.928
71,Novice,US,US Novice,53,Yes,Image comparison,0,99,50,CUCH.2.1,100,49.272
71,Novice,US,US Novice,53,Yes,Image comparison,0,99,50,CUCO.2.1,10,49.533
71,Novice,US,US Novice,53,Yes,Image comparison,0,99,50,CUCJ.9.8,85,51.663
71,Novice,US,US Novice,53,Yes,Image comparison,0,99,50,PLCN.4.3,60,76.011
71,Novice,US,US Novice,53,Yes,Image comparison,0,99,50,PLCD.9.8,75,76.285
71,Novice,US,US Novice,53,Yes,Image comparison,0,99,50,PLCA.2.1,5,79.627
71,Novice,US,US Novice,53,Yes,Image comparison,0,99,50,PUCG.4.3,40,71.324
71,Novice,US,US Novice,53,Yes,Image comparison,0,99,50,PUCJ.3.2,10,71.902
71,Novice,US,US Novice,53,Yes,Image comparison,0,99,50,PUCI.13.2,50,78.272
71,Novice,US,US Novice,53,Yes,Image comparison,0,99,50,CLCR.2.1,30,76.014
71,Novice,US,US Novice,53,Yes,Image comparison,0,99,50,CLCF.2.1,10,79.814
71,Novice,US,US Novice,53,Yes,Image comparison,0,99,50,CLCM.3.2,86,77.892
71,Novice,US,US Novice,53,Yes,Image comparison,0,99,50,CUCH.18.10,40,74.272
71,Novice,US,US Novice,53,Yes,Image comparison,0,99,50,CUCK.4.3,99,74.789
71,Novice,US,US Novice,53,Yes,Image comparison,0,99,50,CUCH.28.18,65,76.335
71,Novice,US,US Novice,53,Yes,Image comparison,0,99,50,PLCE.2.1,100,97.835
71,Novice,US,US Novice,53,Yes,Image comparison,0,99,50,PLCV.2.1,89,98.698
71,Novice,US,US Novice,53,Yes,Image comparison,0,99,50,PLCT.2.1,40,98.943
71,Novice,US,US Novice,53,Yes,Image comparison,0,99,50,PUCA.2.1,99,97.686
71,Novice,US,US Novice,53,Yes,Image comparison,0,99,50,PUCT.2.1,40,98.293
71,Novice,US,US Novice,53,Yes,Image comparison,0,99,50,PUCK.2.1,91,98.657
71,Novice,US,US Novice,53,Yes,Image comparison,0,99,50,CLCi.4.3,70,97.38
71,Novice,US,US Novice,53,Yes,Image comparison,0,99,50,CLCU.3.2,99,97.468
71,Novice,US,US Novice,53,Yes,Image comparison,0,99,50,CLCE.2.1,90,99.088
71,Novice,US,US Novice,53,Yes,Image comparison,0,99,50,CUCH.10.5,66,80.218
71,Novice,US,US Novice,53,Yes,Image comparison,0,99,50,CUCW.8.7,76,85.151
71,Novice,US,US Novice,53,Yes,Image comparison,0,99,50,CUCC.3.2,0,94.484
72,Novice,US,US Novice,21,No,NA,0,40,10,PLCW.6.5,10,1.571
72,Novice,US,US Novice,21,No,NA,0,40,10,PLCY.6.A,40,1.971
72,Novice,US,US Novice,21,No,NA,0,40,10,PLCZ.3.2,5,2.1
72,Novice,US,US Novice,21,No,NA,0,40,10,PUCX.4.b,1,1.096
72,Novice,US,US Novice,21,No,NA,0,40,10,PUCC.8.7,10,1.104
72,Novice,US,US Novice,21,No,NA,0,40,10,PUCF.8.7,80,1.13200000000001
72,Novice,US,US Novice,21,No,NA,0,40,10,CLCO.6.c,1,1.376
72,Novice,US,US Novice,21,No,NA,0,40,10,CLCG.6.a,40,1.386
